0.777868480	392.394	0.400544217	0.787402
1.184195011	351.233	0.267029478	0.787402
1.457029478	512.823	0.162539682	0.787402
1.660226757	430.937	0.371519274	0.787402
2.037551020	374.347	0.412154195	0.787402
2.560000000	422.007	0.911383219	0.787402
3.477188208	390.459	0.876553287	0.787402
4.359523809	423.44	0.319274376	0.787402
6.263582766	417.953	0.824308390	0.787402
7.180748299	416.852	0.354104308	0.787402
7.540657596	378.203	0.116099773	0.787402
7.662562358	350.54	0.342494331	0.787402
8.190816326	275.015	0.435374149	0.787402
8.823582766	346.368	0.197369614	0.787402
9.079002267	386.279	0.493424036	0.787402
9.630476190	419.933	0.545668934	0.787402
10.234195011	347.618	0.301859410	0.787402
10.541859410	365.979	0.998458049	0.787402
