0.464399092	358.491
0.470204081	358.686
0.476009070	355.845
0.481814058	353.916
0.487619047	352.903
0.493424036	352.883
0.499229024	353.556
0.505034013	354.656
0.510839002	355.75
0.516643990	356.664
0.522448979	357.677
0.528253968	358.826
0.534058956	360.654
0.539863945	362.282
0.545668934	362.223
0.551473922	361.436
0.557278911	361.744
0.563083900	362.383
0.568888888	363.547
0.574693877	364.573
0.580498866	364.947
0.586303854	364.737
0.592108843	364.695
0.597913832	364.935
0.603718820	365.34
0.609523809	365.761
0.615328798	365.759
0.621133786	365.705
0.626938775	365.594
0.632743764	365.799
0.638548752	366.068
0.644353741	366.488
0.650158730	366.954
0.655963718	367.322
0.661768707	367.793
0.667573696	368.143
0.673378684	368.192
0.679183673	368.362
0.684988662	368.457
0.690793650	368.798
0.696598639	369.837
0.702403628	370.804
0.708208616	372.355
0.714013605	373.888
0.719818594	375.053
0.725623582	375.948
0.731428571	375.772
0.737233560	375.435
0.743038548	375.086
0.748843537	374.912
0.754648526	374.725
0.760453514	374.636
0.766258503	374.373
0.772063492	373.533
0.777868480	371.921
0.783673469	368.721
0.789478458	363.424
0.795283446	356.865
0.801088435	350.809
0.806893424	345.261
0.812698412	342.125
0.818503401	339.953
0.824308390	337.308
0.830113378	336.938
0.835918367	334.361
0.841723356	332.793
0.847528344	332.961
0.853333333	331.938
0.859138321	332.012
0.864943310	332.195
0.870748299	332.506
0.876553287	332.673
0.882358276	333.379
0.888163265	334.003
0.893968253	334.549
0.899773242	335.317
0.905578231	335.558
0.911383219	334.786
0.917188208	335.009
0.922993197	334.503
0.928798185	333.998
0.934603174	333.809
0.940408163	332.468
0.946213151	331.147
0.952018140	329.686
0.957823129	328.75
0.963628117	327.525
0.969433106	326.516
0.975238095	325.77
0.981043083	325.281
0.986848072	325.177
0.992653061	326.443
0.998458049	327.834
1.004263038	329.812
1.010068027	332.147
1.015873015	334.566
1.021678004	336.564
1.027482993	335.091
1.033287981	332.391
1.039092970	331.387
1.044897959	329.178
1.050702947	330.79
1.056507936	331.825
1.062312925	332.441
1.068117913	333.093
1.271292517	396.291
1.277097505	395.865
1.282902494	396.292
1.288707482	395.535
1.294512471	394.892
1.300317460	394.246
1.306122448	392.873
1.311927437	391.43
1.317732426	390.425
1.323537414	390.172
1.329342403	390.348
1.335147392	390.614
1.340952380	390.783
1.346757369	390.84
1.352562358	391.582
1.358367346	393.552
1.364172335	394.816
1.369977324	395.246
1.375782312	395.295
1.381587301	394.976
1.387392290	394.929
1.393197278	394.862
1.399002267	394.984
1.404807256	394.96
1.410612244	394.79
1.416417233	394.552
1.422222222	394.129
1.428027210	393.679
1.433832199	392.718
1.439637188	391.759
1.445442176	390.916
1.451247165	390.406
1.457052154	391.376
1.462857142	393.497
1.468662131	395.452
1.474467120	397.104
1.480272108	398.294
1.486077097	399.249
1.491882086	399.811
1.497687074	400.705
1.503492063	401.556
1.509297052	402.372
1.515102040	403.015
1.520907029	403.423
1.526712018	404.079
1.532517006	404.363
1.538321995	404.827
1.544126984	404.865
1.549931972	404.296
